nid,iso3,year_start,t_type,sdg,flag_for_review,notes,concatenated,t_type_var,sewage_var,re_extraction_needed,proposed_change,sdg_logged_2019_12_19
256262,NGA,2014,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256262,NGA,2014,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256262,NGA,2014,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256262,NGA,2014,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256262,NGA,2014,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256262,NGA,2014,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256263,NGA,2014,-99. missing,,,,,,,,,
256263,NGA,2014,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256263,NGA,2014,10. shared-composting toilet,imp,,,,,,,,imp
256263,NGA,2014,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256263,NGA,2014,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256263,NGA,2014,14. no facility/bush/field,open,,,,,,,,open
256263,NGA,2014,16. other,,,,,,,,,
256263,NGA,2014,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256263,NGA,2014,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256263,NGA,2014,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256263,NGA,2014,5. composting toilet,imp,,,,,,,,imp
256263,NGA,2014,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256263,NGA,2014,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256263,NGA,2014,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256263,NGA,2014,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256267,NGA,2015,-99. missing,,,,,,,,,
256267,NGA,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256267,NGA,2015,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256267,NGA,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256267,NGA,2015,14. no facility/bush/field,open,,,,,,,,open
256267,NGA,2015,15. bush (water body),open,,,,,,,,open
256267,NGA,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256267,NGA,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256267,NGA,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256267,NGA,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256267,NGA,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256267,NGA,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256267,NGA,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25336,2015,-99. missing,,,,,,,,,
256268,NGA_25336,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256268,NGA_25336,2015,10. shared-composting toilet,imp,,,,,,,,imp
256268,NGA_25336,2015,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256268,NGA_25336,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256268,NGA_25336,2015,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
256268,NGA_25336,2015,14. no facility/bush/field,open,,,,,,,,open
256268,NGA_25336,2015,16. other,,,,,,,,,
256268,NGA_25336,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256268,NGA_25336,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25336,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25336,2015,5. composting toilet,imp,,,,,,,,imp
256268,NGA_25336,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256268,NGA_25336,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256268,NGA_25336,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25336,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25342,2015,-99. missing,,,,,,,,,
256268,NGA_25342,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256268,NGA_25342,2015,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256268,NGA_25342,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256268,NGA_25342,2015,14. no facility/bush/field,open,,,,,,,,open
256268,NGA_25342,2015,15. bush (water body),open,,,,,,,,open
256268,NGA_25342,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256268,NGA_25342,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25342,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25342,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256268,NGA_25342,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256268,NGA_25342,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256268,NGA_25342,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256338,KEN,2014,-99. missing,,,,,,,,,
256338,KEN,2014,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256338,KEN,2014,10. shared-composting toilet,imp,,,,,,,,imp
256338,KEN,2014,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256338,KEN,2014,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256338,KEN,2014,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
256338,KEN,2014,14. no facility/bush/field,open,,,,,,,,open
256338,KEN,2014,16. other,,,,,,,,,
256338,KEN,2014,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256338,KEN,2014,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256338,KEN,2014,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256338,KEN,2014,5. composting toilet,imp,,,,,,,,imp
256338,KEN,2014,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256338,KEN,2014,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256338,KEN,2014,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256338,KEN,2014,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256365,KEN,2015,-99. missing,,,,,,,,,
256365,KEN,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256365,KEN,2015,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256365,KEN,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256365,KEN,2015,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
256365,KEN,2015,14. no facility/bush/field,open,,,,,,,,open
256365,KEN,2015,16. other,,,,,,,,,
256365,KEN,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256365,KEN,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256365,KEN,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256365,KEN,2015,5. composting toilet,imp,,,,,,,,imp
256365,KEN,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256365,KEN,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256365,KEN,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256365,KEN,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256366,KEN,2015,-99. missing,,,,,,,,,
256366,KEN,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256366,KEN,2015,10. shared-composting toilet,imp,,,,,,,,imp
256366,KEN,2015,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
256366,KEN,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
256366,KEN,2015,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
256366,KEN,2015,14. no facility/bush/field,open,,,,,,,,open
256366,KEN,2015,16. other,,,,,,,,,
256366,KEN,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256366,KEN,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256366,KEN,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
256366,KEN,2015,5. composting toilet,imp,,,,,,,,imp
256366,KEN,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
256366,KEN,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
256366,KEN,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
256366,KEN,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
257044,BFA,2014,-99. missing,,,,,,,,,
257044,BFA,2014,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
257044,BFA,2014,10. shared-composting toilet,imp,,,,,,,,imp
257044,BFA,2014,11. flush/ pour flush not to sewer/septic tank,flush_unimp,,,,,,,,flush_unimp
257044,BFA,2014,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
257044,BFA,2014,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
257044,BFA,2014,14. no facility/bush/field,open,,,,,,,,open
257044,BFA,2014,16. other,,,,,,,,,
257044,BFA,2014,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
257044,BFA,2014,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
257044,BFA,2014,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
257044,BFA,2014,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
257044,BFA,2014,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
257044,BFA,2014,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
257045,BFA,2015,-99. missing,,,,,,,,,
257045,BFA,2015,1. flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
257045,BFA,2015,10. shared-composting toilet,imp,,,,,,,,imp
257045,BFA,2015,11. flush/ pour flush not to sewere/septic tank,flush_unimp,,,,,,,,flush_unimp
257045,BFA,2015,12. pit latrine without slab/bucket toilet,unimp,,,,,,,,unimp
257045,BFA,2015,13. hanging toilet/hanging latrine,unimp,,,,,,,,unimp
257045,BFA,2015,14. no facility/bush/field,open,,,,,,,,open
257045,BFA,2015,15. other,,,,,,,,,
257045,BFA,2015,2. flush/pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
257045,BFA,2015,3. ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
257045,BFA,2015,4. pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
257045,BFA,2015,5. composting toilet,imp,,,,,,,,imp
257045,BFA,2015,6. shared-flush/pour flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
257045,BFA,2015,7. shared-flush/ pour flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
257045,BFA,2015,8. shared-ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
257045,BFA,2015,9. shared-pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
257822,COD,2013,1. flush_sewer,flush_imp_sewer,,,,,,,,flush_imp_sewer
257822,COD,2013,10. hanging_toilet,unimp,,,,,,,,unimp
257822,COD,2013,11. other,,,,,,,,,
257822,COD,2013,12. bush,open,,,,,,,,open
257822,COD,2013,2. flush_septic,flush_imp_septic,,,,,,,,flush_imp_septic
257822,COD,2013,3. flush_elsewhere,flush_unimp,,,,,,,,flush_unimp
257822,COD,2013,4. flush_unknown,flush_imp,,,,,,,,flush_imp
257822,COD,2013,5. vip,latrine_imp,,,,,,,,latrine_imp
257822,COD,2013,6. pit_with_slab,latrine_imp,,,,,,,,latrine_imp
257822,COD,2013,7. pit_no_slab,latrine_unimp,,,,,,,,latrine_unimp
257822,COD,2013,8. compost_toilet,imp,,,,,,,,imp
257822,COD,2013,9. bucket,unimp,,,,,,,,unimp
257823,COD,2014,bucket,unimp,,,,,,,,unimp
257823,COD,2014,bush,open,,,,,,,,open
257823,COD,2014,composting,imp,,,,,,,,imp
257823,COD,2014,flush_elsewhere,flush_unimp,,,,,,,,flush_unimp
257823,COD,2014,flush_septic,flush_imp_septic,,,,,,,,flush_imp_septic
257823,COD,2014,flush_sewer,flush_imp_sewer,,,,,,,,flush_imp_sewer
257823,COD,2014,flush_unknown,flush_imp,,,,,,,,flush_imp
257823,COD,2014,other,,,,,,,,,
257823,COD,2014,pit_no_slab,latrine_unimp,,,,,,,,latrine_unimp
257823,COD,2014,pit_with_slab,latrine_imp,,,,,,,,latrine_imp
257823,COD,2014,vip,latrine_imp,,,,,,,,latrine_imp
257826,COD,2015,bucket,unimp,,,,,,,,unimp
257826,COD,2015,bush,open,,,,,,,,open
257826,COD,2015,composting,imp,,,,,,,,imp
257826,COD,2015,flush_elsewhere,flush_unimp,,,,,,,,flush_unimp
257826,COD,2015,flush_septic,flush_imp_septic,,,,,,,,flush_imp_septic
257826,COD,2015,flush_sewer,flush_imp_sewer,,,,,,,,flush_imp_sewer
257826,COD,2015,flush_unknown,flush_imp,,,,,,,,flush_imp
257826,COD,2015,other,,,,,,,,,
257826,COD,2015,pit_no_slab,latrine_unimp,,,,,,,,latrine_unimp
257826,COD,2015,pit_with_slab,latrine_imp,,,,,,,,latrine_imp
257826,COD,2015,vip,latrine_imp,,,,,,,,latrine_imp
260407,MLI,2014,aucune toilette (dans la nature) autre,open,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,open
260407,MLI,2014,aucune toilette (dans la nature) dans la rue/nature,open,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,open
260407,MLI,2014,aucune toilette (dans la nature) egout,open,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,open,sewer
260407,MLI,2014,aucune toilette (dans la nature) manquant,open,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,open
260407,MLI,2014,aucune toilette (dans la nature) puisard (fosse moderne),septic,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,septic
260407,MLI,2014,aucune toilette (dans la nature) trou dans la parcelle,open,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,open
260407,MLI,2014,autre autre,,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,
260407,MLI,2014,autre dans la rue/nature,,1,missing t_type,1,type of toilet used by household?,main mode of drainage system used by household?,,blank,open
260407,MLI,2014,autre manquant,,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,
260407,MLI,2014,autre puisard (fosse moderne),,1,missing t_type,1,type of toilet used by household?,main mode of drainage system used by household?,,blank,septic
260407,MLI,2014,autre trou dans la parcelle,,1,missing t_type,1,type of toilet used by household?,main mode of drainage system used by household?,,blank,latrine_cw
260407,MLI,2014,fosse rudimentaire/trou court autre,unimp,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,unimp,latrine_cw
260407,MLI,2014,fosse rudimentaire/trou court dans la rue/nature,unimp,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,unimp,latrine_cw
260407,MLI,2014,fosse rudimentaire/trou court egout,latrine_cw,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,latrine_cw,sewer
260407,MLI,2014,fosse rudimentaire/trou court manquant,latrine_cw,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_cw
260407,MLI,2014,fosse rudimentaire/trou court puisard (fosse moderne),septic,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,septic
260407,MLI,2014,fosse rudimentaire/trou court trou dans la parcelle,unimp,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,unimp,latrine_cw
260407,MLI,2014,latrines couvertes autre,latrine_imp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_imp
260407,MLI,2014,latrines couvertes dans la rue/nature,latrine_imp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_imp
260407,MLI,2014,latrines couvertes egout,latrine_imp,1,,1,type of toilet used by household?,main mode of drainage system used by household?,,latrine_imp,sewer
260407,MLI,2014,latrines couvertes manquant,latrine_imp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_imp
260407,MLI,2014,latrines couvertes puisard (fosse moderne),septic,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,septic
260407,MLI,2014,latrines couvertes trou dans la parcelle,latrine_imp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_imp
260407,MLI,2014,manquant dans la rue/nature,,1,missing t_type,1,type of toilet used by household?,main mode of drainage system used by household?,,blank,open
260407,MLI,2014,manquant manquant,,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,
260407,MLI,2014,w.c. extérieur avec chasse eau autre,flush_unimp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,flush_unimp
260407,MLI,2014,w.c. extérieur avec chasse eau dans la rue/nature,flush_unimp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,flush_unimp
260407,MLI,2014,w.c. extérieur avec chasse eau egout,flush_imp_sewer,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,flush_imp_sewer
260407,MLI,2014,w.c. extérieur avec chasse eau manquant,flush_cw,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,flush_cw
260407,MLI,2014,w.c. extérieur avec chasse eau puisard (fosse moderne),flush_imp_septic,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,flush_imp_septic
260407,MLI,2014,w.c. extérieur avec chasse eau trou dans la parcelle,latrine_imp,,,1,type of toilet used by household?,main mode of drainage system used by household?,,,latrine_imp
